Date,Close,High,Low,Open,Repaired?,Volume
06-12-2017,10044.09961,10104.2002,10033.34961,10088.7998,FALSE,166100
07-12-2017,10166.7002,10182.65039,10061.90039,10063.4502,FALSE,166200
08-12-2017,10265.65039,10270.84961,10195.25,10198.4502,FALSE,200000
11-12-2017,10322.25,10329.2002,10282.0498,10310.5,FALSE,147400
12-12-2017,10240.15039,10326.09961,10230.2002,10324.90039,FALSE,175100
13-12-2017,10192.9502,10296.5498,10169.84961,10236.59961,FALSE,181600
14-12-2017,10252.09961,10276.09961,10141.5498,10229.2998,FALSE,154300
15-12-2017,10333.25,10373.09961,10319.65039,10345.65039,FALSE,255100
18-12-2017,10388.75,10443.5498,10074.7998,10263.09961,FALSE,230400
19-12-2017,10463.2002,10472.2002,10406,10414.7998,FALSE,169100
20-12-2017,10444.2002,10494.4502,10437.15039,10494.40039,FALSE,175200
21-12-2017,10440.2998,10473.9502,10426.90039,10473.9502,FALSE,151900
22-12-2017,10493,10501.09961,10448.25,10457.2998,FALSE,138800
26-12-2017,10531.5,10545.4502,10477.9502,10512.2998,FALSE,155600
27-12-2017,10490.75,10552.40039,10469.25,10531.0498,FALSE,165200
28-12-2017,10477.90039,10534.5498,10460.4502,10498.2002,FALSE,272900
29-12-2017,10530.7002,10538.7002,10488.65039,10492.34961,FALSE,152000
02-01-2018,10442.2002,10495.2002,10404.65039,10477.5498,FALSE,153400
03-01-2018,10443.2002,10503.59961,10429.5498,10482.65039,FALSE,167300
04-01-2018,10504.7998,10513,10441.4502,10469.40039,FALSE,174900
05-01-2018,10558.84961,10566.09961,10520.09961,10534.25,FALSE,180900
08-01-2018,10623.59961,10631.2002,10588.5498,10591.7002,FALSE,169000
09-01-2018,10637,10659.15039,10603.59961,10645.09961,FALSE,205000
10-01-2018,10632.2002,10655.5,10592.7002,10652.0498,FALSE,176400
11-01-2018,10651.2002,10664.59961,10612.34961,10637.0498,FALSE,153800
12-01-2018,10681.25,10690.40039,10597.09961,10682.5498,FALSE,175200
15-01-2018,10741.5498,10782.65039,10713.7998,10718.5,FALSE,175900
16-01-2018,10700.4502,10762.34961,10687.84961,10761.5,FALSE,211000
17-01-2018,10788.5498,10803,10666.75,10702.4502,FALSE,252700
18-01-2018,10817,10887.5,10782.40039,10873.40039,FALSE,312000
19-01-2018,10894.7002,10906.84961,10793.90039,10829.2002,FALSE,207600
22-01-2018,10966.2002,10975.09961,10881.40039,10883.2002,FALSE,231600
23-01-2018,11083.7002,11092.90039,10994.5498,10997.40039,FALSE,284600
24-01-2018,11086,11110.09961,11046.15039,11069.34961,FALSE,283400
25-01-2018,11069.65039,11095.59961,11009.2002,11095.59961,FALSE,330300
29-01-2018,11130.40039,11171.5498,11075.9502,11079.34961,FALSE,241700
30-01-2018,11049.65039,11121.09961,11033.90039,11120.84961,FALSE,228000
31-01-2018,11027.7002,11058.5,10979.2998,11018.7998,FALSE,245900
01-02-2018,11016.90039,11117.34961,10878.7998,11044.5498,FALSE,306200
02-02-2018,10760.59961,10954.9502,10736.09961,10938.2002,FALSE,282700
05-02-2018,10666.5498,10702.75,10586.7998,10604.2998,FALSE,240100
06-02-2018,10498.25,10594.15039,10276.2998,10295.15039,FALSE,266500
07-02-2018,10476.7002,10614,10446.40039,10607.2002,FALSE,250400
08-02-2018,10576.84961,10637.7998,10479.5498,10518.5,FALSE,232200
09-02-2018,10454.9502,10480.2002,10398.2002,10416.5,FALSE,191600
12-02-2018,10539.75,10555.5,10485.40039,10518.2002,FALSE,217400
14-02-2018,10500.90039,10590.5498,10456.65039,10585.75,FALSE,229200
15-02-2018,10545.5,10618.09961,10511.0498,10537.90039,FALSE,210600
16-02-2018,10452.2998,10612.90039,10434.0498,10596.2002,FALSE,184300
19-02-2018,10378.40039,10489.34961,10302.75,10488.90039,FALSE,187300
20-02-2018,10360.40039,10429.34961,10347.65039,10391,FALSE,187700
21-02-2018,10397.4502,10426.09961,10349.59961,10426,FALSE,234100
22-02-2018,10382.7002,10397.5498,10340.65039,10354.34961,FALSE,313600
23-02-2018,10491.0498,10499.09961,10396.65039,10408.09961,FALSE,210600
26-02-2018,10582.59961,10592.9502,10520.2002,10526.5498,FALSE,171900
27-02-2018,10554.2998,10631.65039,10537.25,10615.2002,FALSE,187500
28-02-2018,10492.84961,10535.5,10461.5498,10488.9502,FALSE,286000
01-03-2018,10458.34961,10525.5,10447.15039,10479.9502,FALSE,176000
05-03-2018,10358.84961,10428.7002,10323.90039,10428.2998,FALSE,194000
06-03-2018,10249.25,10441.34961,10215.90039,10420.5,FALSE,222900
07-03-2018,10154.2002,10243.34961,10141.5498,10232.9502,FALSE,249500
08-03-2018,10242.65039,10270.34961,10146.40039,10216.25,FALSE,226400
09-03-2018,10226.84961,10296.7002,10211.90039,10271.2998,FALSE,186500
12-03-2018,10421.40039,10433.65039,10295.4502,10301.59961,FALSE,216400
13-03-2018,10426.84961,10478.59961,10377.84961,10389.5,FALSE,266700
14-03-2018,10410.90039,10420.34961,10336.2998,10393.0498,FALSE,181400
15-03-2018,10360.15039,10420,10346.2002,10405.4502,FALSE,173900
16-03-2018,10195.15039,10346.2998,10180.25,10345.15039,FALSE,328500
19-03-2018,10094.25,10224.5498,10075.2998,10215.34961,FALSE,210200
20-03-2018,10124.34961,10155.65039,10049.09961,10051.5498,FALSE,203000
21-03-2018,10155.25,10227.2998,10132.9502,10181.9502,FALSE,204800
22-03-2018,10114.75,10207.84961,10105.40039,10167.5,FALSE,230500
23-03-2018,9998.049805,10027.7002,9951.900391,9968.799805,FALSE,285700
26-03-2018,10130.65039,10143.5,9958.549805,9989.150391,FALSE,262600
27-03-2018,10184.15039,10207.90039,10139.65039,10188,FALSE,225700
28-03-2018,10113.7002,10158.34961,10096.90039,10143.59961,FALSE,344400
02-04-2018,10211.7998,10220.09961,10127.75,10151.65039,FALSE,225400
03-04-2018,10245,10255.34961,10171.0498,10186.84961,FALSE,205300
04-04-2018,10128.40039,10279.84961,10111.2998,10274.59961,FALSE,231100
05-04-2018,10325.15039,10331.7998,10227.4502,10228.4502,FALSE,236800
06-04-2018,10331.59961,10350.4502,10290.84961,10322.75,FALSE,200200
09-04-2018,10379.34961,10397.7002,10328.5,10333.7002,FALSE,221600
10-04-2018,10402.25,10424.84961,10381.5,10412.90039,FALSE,251700
11-04-2018,10417.15039,10428.15039,10355.59961,10428.15039,FALSE,250400
12-04-2018,10458.65039,10469.90039,10395.25,10410.65039,FALSE,238600
13-04-2018,10480.59961,10519.90039,10451.4502,10495.2998,FALSE,213100
16-04-2018,10528.34961,10540.15039,10396.34961,10398.2998,FALSE,195000
17-04-2018,10548.7002,10560.4502,10495.65039,10557.2998,FALSE,206100
18-04-2018,10526.2002,10594.2002,10509.7002,10578.90039,FALSE,205400
19-04-2018,10565.2998,10572.2002,10546.2002,10563.65039,FALSE,262600
20-04-2018,10564.0498,10582.34961,10527.4502,10560.34961,FALSE,244600
23-04-2018,10584.7002,10638.34961,10514.9502,10592.7998,FALSE,194200
24-04-2018,10614.34961,10636.7998,10569,10578.09961,FALSE,219200
25-04-2018,10570.5498,10612.59961,10536.4502,10612.40039,FALSE,189200
26-04-2018,10617.7998,10628.40039,10559.65039,10586.5,FALSE,335100
27-04-2018,10692.2998,10719.7998,10647.5498,10651.65039,FALSE,0
30-04-2018,10739.34961,10759,10704.59961,10705.75,FALSE,173800
02-05-2018,10718.0498,10784.65039,10689.7998,10783.84961,FALSE,229700
03-05-2018,10679.65039,10720.59961,10647.4502,10720.15039,FALSE,185200
04-05-2018,10618.25,10700.4502,10601.59961,10700.4502,FALSE,186500
07-05-2018,10715.5,10725.65039,10635.65039,10653.15039,FALSE,168400
08-05-2018,10717.7998,10758.5498,10689.40039,10757.90039,FALSE,269800
09-05-2018,10741.7002,10766.25,10689.84961,10693.34961,FALSE,215400
10-05-2018,10716.5498,10785.5498,10705,10779.65039,FALSE,192100
11-05-2018,10806.5,10812.0498,10724.4502,10741.9502,FALSE,203100
14-05-2018,10806.59961,10834.84961,10774.75,10815.15039,FALSE,171400
15-05-2018,10801.84961,10929.2002,10781.40039,10812.59961,FALSE,254300
16-05-2018,10741.09961,10790.4502,10699.7002,10751.9502,FALSE,231100
17-05-2018,10682.7002,10777.25,10664.5,10775.59961,FALSE,214100
18-05-2018,10596.40039,10674.9502,10589.09961,10671.84961,FALSE,223000
21-05-2018,10516.7002,10621.7002,10505.7998,10616.7002,FALSE,0
22-05-2018,10536.7002,10558.59961,10490.5498,10518.4502,FALSE,241700
23-05-2018,10430.34961,10533.5498,10417.7998,10521.09961,FALSE,290900
24-05-2018,10513.84961,10535.15039,10419.7998,10464.84961,FALSE,297600
25-05-2018,10605.15039,10628.0498,10524,10533.0498,FALSE,260800
28-05-2018,10688.65039,10709.7998,10640.5498,10648.34961,FALSE,232600
29-05-2018,10633.2998,10717.25,10616.09961,10689.40039,FALSE,225800
30-05-2018,10614.34961,10648.7002,10558.4502,10579,FALSE,238700
31-05-2018,10736.15039,10763.7998,10620.40039,10670.09961,FALSE,610300
01-06-2018,10696.2002,10764.75,10681.5,10738.4502,FALSE,220600
04-06-2018,10628.5,10770.2998,10618.34961,10765.9502,FALSE,203800
05-06-2018,10593.15039,10633.15039,10550.90039,10630.7002,FALSE,167700
06-06-2018,10684.65039,10698.34961,10587.5,10603.4502,FALSE,189900
07-06-2018,10768.34961,10818,10722.59961,10722.59961,FALSE,220900
08-06-2018,10767.65039,10779.4502,10709.0498,10736.40039,FALSE,209400
11-06-2018,10786.9502,10850.5498,10777.0498,10781.84961,FALSE,211400
12-06-2018,10842.84961,10856.5498,10789.40039,10816.15039,FALSE,198300
13-06-2018,10856.7002,10893.25,10842.65039,10887.5,FALSE,213400
14-06-2018,10808.0498,10833.7002,10773.5498,10832.90039,FALSE,184300
15-06-2018,10817.7002,10834,10755.40039,10808.65039,FALSE,305400
18-06-2018,10799.84961,10830.2002,10787.34961,10830.2002,FALSE,196600
19-06-2018,10710.4502,10789.4502,10701.2002,10789.4502,FALSE,224500
20-06-2018,10772.0498,10781.7998,10724.0498,10734.65039,FALSE,193500
21-06-2018,10741.09961,10809.59961,10725.90039,10808.4502,FALSE,223600
22-06-2018,10821.84961,10837,10710.4502,10742.7002,FALSE,229800
25-06-2018,10762.4502,10831.0498,10753.0498,10822.90039,FALSE,229600
26-06-2018,10769.15039,10805.25,10732.5498,10742.7002,FALSE,220000
27-06-2018,10671.40039,10785.5,10652.40039,10785.5,FALSE,246000
28-06-2018,10589.09961,10674.2002,10557.7002,10660.7998,FALSE,352300
29-06-2018,10714.2998,10723.0498,10612.34961,10612.84961,FALSE,242800
02-07-2018,10657.2998,10736.15039,10604.65039,10732.34961,FALSE,295400
03-07-2018,10699.90039,10713.2998,10630.25,10668.59961,FALSE,202100
04-07-2018,10769.90039,10777.15039,10677.75,10715,FALSE,173900
05-07-2018,10749.75,10786.0498,10726.25,10786.0498,FALSE,220500
06-07-2018,10772.65039,10816.34961,10735.0498,10744.15039,FALSE,0
09-07-2018,10852.90039,10860.34961,10807.15039,10838.2998,FALSE,183600
10-07-2018,10947.25,10956.90039,10876.65039,10902.75,FALSE,197000
11-07-2018,10948.2998,10976.65039,10923,10956.40039,FALSE,222300
12-07-2018,11023.2002,11078.2998,10999.65039,11006.9502,FALSE,248300
13-07-2018,11018.90039,11071.34961,10999.75,11056.90039,FALSE,0
16-07-2018,10936.84961,11019.5,10926.25,11018.9502,FALSE,210500
17-07-2018,11008.0498,11018.5,10925.59961,10939.65039,FALSE,210600
18-07-2018,10980.4502,11076.2002,10956.2998,11060.2002,FALSE,225500
19-07-2018,10957.09961,11006.5,10935.4502,10999.5,FALSE,215400
20-07-2018,11010.2002,11030.25,10946.2002,10963.5,FALSE,187300
23-07-2018,11084.75,11093.40039,11010.9502,11019.84961,FALSE,229100
24-07-2018,11134.2998,11143.40039,11092.5,11109,FALSE,205800
25-07-2018,11132,11157.15039,11113.25,11148.40039,FALSE,205900
26-07-2018,11167.2998,11185.84961,11125.7002,11132.9502,FALSE,365400
27-07-2018,11278.34961,11283.40039,11210.25,11232.75,FALSE,314600
30-07-2018,11319.5498,11328.09961,11261.4502,11296.65039,FALSE,278800
31-07-2018,11356.5,11366,11267.75,11311.0498,FALSE,256500
01-08-2018,11346.2002,11390.5498,11313.5498,11359.7998,FALSE,269700
02-08-2018,11244.7002,11328.90039,11234.9502,11328.90039,FALSE,210000
03-08-2018,11360.7998,11368,11294.5498,11297.7998,FALSE,218300
06-08-2018,11387.09961,11427.65039,11370.59961,11401.5,FALSE,203700
07-08-2018,11389.4502,11428.9502,11359.7002,11423.15039,FALSE,226400
08-08-2018,11450,11459.9502,11379.2998,11412.5,FALSE,210500
09-08-2018,11470.7002,11495.2002,11454.09961,11493.25,FALSE,302200
10-08-2018,11429.5,11478.75,11419.65039,11474.9502,FALSE,0
13-08-2018,11355.75,11406.2998,11340.2998,11369.59961,FALSE,246900
14-08-2018,11435.09961,11452.4502,11370.7998,11381.7002,FALSE,232600
16-08-2018,11385.0498,11449.84961,11366.25,11397.15039,FALSE,290600
17-08-2018,11470.75,11486.4502,11431.7998,11437.15039,FALSE,234700
20-08-2018,11551.75,11565.2998,11499.65039,11502.09961,FALSE,232600
21-08-2018,11570.90039,11581.75,11539.59961,11576.2002,FALSE,224200
23-08-2018,11582.75,11620.7002,11546.7002,11620.7002,FALSE,248500
24-08-2018,11557.09961,11604.59961,11532,11566.59961,FALSE,218800
27-08-2018,11691.9502,11700.9502,11595.59961,11605.84961,FALSE,199500
28-08-2018,11738.5,11760.2002,11710.5,11731.9502,FALSE,241900
29-08-2018,11691.90039,11753.2002,11678.84961,11744.9502,FALSE,251600
30-08-2018,11676.7998,11698.7998,11639.7002,11694.75,FALSE,313800
31-08-2018,11680.5,11727.65039,11640.09961,11675.84961,FALSE,346500
03-09-2018,11582.34961,11751.7998,11567.40039,11751.7998,FALSE,234400
04-09-2018,11520.2998,11602.5498,11496.84961,11598.75,FALSE,254800
05-09-2018,11476.9502,11542.65039,11393.84961,11514.84961,FALSE,246100
06-09-2018,11536.90039,11562.25,11436.0498,11514.15039,FALSE,247900
07-09-2018,11589.09961,11603,11484.40039,11558.25,FALSE,295900
10-09-2018,11438.09961,11573,11427.2998,11570.25,FALSE,286700
11-09-2018,11287.5,11479.40039,11274,11476.84961,FALSE,0
12-09-2018,11369.90039,11380.75,11250.2002,11340.09961,FALSE,268200
14-09-2018,11515.2002,11523.25,11430.5498,11443.5,FALSE,276600
17-09-2018,11377.75,11464.9502,11366.90039,11464.9502,FALSE,201400
18-09-2018,11278.90039,11411.4502,11268.9502,11381.5498,FALSE,240900
19-09-2018,11234.34961,11332.0498,11210.90039,11326.65039,FALSE,250600
21-09-2018,11143.09961,11346.7998,10866.4502,11271.2998,FALSE,719000
24-09-2018,10967.40039,11170.15039,10943.59961,11164.40039,FALSE,0
25-09-2018,11067.4502,11080.59961,10882.84961,10969.9502,FALSE,405000
26-09-2018,11053.7998,11145.5498,10993.0498,11145.5498,FALSE,340500
27-09-2018,10977.5498,11089.4502,10953.34961,11079.7998,FALSE,405700
28-09-2018,10930.4502,11034.09961,10850.2998,11008.09961,FALSE,478100
01-10-2018,11008.2998,11035.65039,10821.5498,10930.90039,FALSE,387000
03-10-2018,10858.25,10989.0498,10843.75,10982.7002,FALSE,386800
04-10-2018,10599.25,10754.7002,10547.25,10754.7002,FALSE,425100
05-10-2018,10316.4502,10540.65039,10261.90039,10514.09961,FALSE,606400
08-10-2018,10348.0498,10398.34961,10198.40039,10310.15039,FALSE,456200
09-10-2018,10301.0498,10397.59961,10279.34961,10390.2998,FALSE,430500
10-10-2018,10460.09961,10482.34961,10318.25,10331.84961,FALSE,0
11-10-2018,10234.65039,10335.9502,10138.59961,10169.7998,FALSE,483500
12-10-2018,10472.5,10492.4502,10322.15039,10331.5498,FALSE,343500
15-10-2018,10512.5,10526.2998,10410.15039,10524.2002,FALSE,259500
16-10-2018,10584.75,10604.90039,10525.2998,10550.15039,FALSE,265200
17-10-2018,10453.0498,10710.15039,10436.4502,10688.7002,FALSE,284800
19-10-2018,10303.5498,10380.09961,10249.59961,10339.7002,FALSE,357500
22-10-2018,10245.25,10408.5498,10224,10405.84961,FALSE,297300
23-10-2018,10146.7998,10222.09961,10102.34961,10152.59961,FALSE,302600
24-10-2018,10224.75,10290.65039,10126.7002,10278.15039,FALSE,351400
25-10-2018,10124.90039,10166.59961,10079.2998,10135.0498,FALSE,0
26-10-2018,10030,10128.84961,10004.5498,10122.34961,FALSE,364300
29-10-2018,10250.84961,10275.2998,10020.34961,10078.09961,FALSE,364400
30-10-2018,10198.40039,10285.09961,10175.34961,10239.40039,FALSE,289800
31-10-2018,10386.59961,10396,10105.09961,10209.5498,FALSE,375000
01-11-2018,10380.4502,10441.90039,10341.90039,10441.7002,FALSE,348500
02-11-2018,10553,10606.9502,10457.7002,10462.2998,FALSE,421200
05-11-2018,10524,10558.7998,10477,10558.75,FALSE,301900
06-11-2018,10530,10600.25,10491.4502,10552,FALSE,0
07-11-2018,10598.40039,10616.4502,10582.2998,10614.4502,FALSE,31200
09-11-2018,10585.2002,10619.5498,10544.84961,10614.7002,FALSE,296600
12-11-2018,10482.2002,10645.5,10464.0498,10607.7998,FALSE,259700
13-11-2018,10582.5,10596.25,10440.5498,10451.90039,FALSE,254600
14-11-2018,10576.2998,10651.59961,10532.7002,10634.90039,FALSE,384500
15-11-2018,10616.7002,10646.5,10557.5,10580.59961,FALSE,0
16-11-2018,10682.2002,10695.15039,10631.15039,10644,FALSE,342800
19-11-2018,10763.40039,10774.7002,10688.7998,10731.25,FALSE,272100
20-11-2018,10656.2002,10740.84961,10640.84961,10740.09961,FALSE,295200
21-11-2018,10600.0498,10671.2998,10562.34961,10670.9502,FALSE,300900
22-11-2018,10526.75,10646.25,10512,10612.65039,FALSE,239500
26-11-2018,10628.59961,10637.7998,10489.75,10568.2998,FALSE,0
27-11-2018,10685.59961,10695.15039,10596.34961,10621.4502,FALSE,0
28-11-2018,10728.84961,10757.7998,10699.84961,10708.75,FALSE,424500
29-11-2018,10858.7002,10883.0498,10782.34961,10808.7002,FALSE,691300
30-11-2018,10876.75,10922.4502,10835.09961,10892.09961,FALSE,453900
03-12-2018,10883.75,10941.2002,10845.34961,10930.7002,FALSE,409700
04-12-2018,10869.5,10890.9502,10833.34961,10877.09961,FALSE,322100
05-12-2018,10782.90039,10821.0498,10747.9502,10820.4502,FALSE,312300
06-12-2018,10601.15039,10722.65039,10588.25,10718.15039,FALSE,318500
07-12-2018,10693.7002,10704.5498,10599.34961,10644.7998,FALSE,325800
10-12-2018,10488.4502,10558.84961,10474.9502,10508.7002,FALSE,381300
11-12-2018,10549.15039,10567.15039,10333.84961,10350.0498,FALSE,425500
12-12-2018,10737.59961,10752.2002,10560.7998,10591,FALSE,360500
13-12-2018,10791.5498,10838.59961,10749.5,10810.75,FALSE,376200
14-12-2018,10805.4502,10815.75,10752.09961,10784.5,FALSE,340100
17-12-2018,10888.34961,10900.34961,10844.84961,10853.2002,FALSE,296900
18-12-2018,10908.7002,10915.40039,10819.09961,10850.90039,FALSE,286100
19-12-2018,10967.2998,10985.15039,10928,10930.5498,FALSE,312100
20-12-2018,10951.7002,10962.5498,10880.0498,10885.2002,FALSE,318900
21-12-2018,10754,10963.65039,10738.65039,10944.25,FALSE,377500
24-12-2018,10663.5,10782.2998,10649.25,10780.90039,FALSE,223400
26-12-2018,10729.84961,10747.5,10534.5498,10635.4502,FALSE,263700
27-12-2018,10779.7998,10834.2002,10764.4502,10817.90039,FALSE,456100
28-12-2018,10859.90039,10893.59961,10817.15039,10820.9502,FALSE,245500
31-12-2018,10862.5498,10923.5498,10853.2002,10913.2002,FALSE,180900
02-01-2019,10792.5,10895.34961,10735.0498,10868.84961,FALSE,309700
03-01-2019,10672.25,10814.0498,10661.25,10796.7998,FALSE,286200
04-01-2019,10727.34961,10741.0498,10628.65039,10699.7002,FALSE,296600
07-01-2019,10771.7998,10835.9502,10750.15039,10804.84961,FALSE,269400
08-01-2019,10802.15039,10818.4502,10733.25,10786.25,FALSE,277700
09-01-2019,10855.15039,10870.40039,10749.40039,10862.40039,FALSE,333000
10-01-2019,10821.59961,10859.34961,10801.7998,10859.34961,FALSE,254400
11-01-2019,10794.9502,10850.15039,10739.40039,10834.75,FALSE,260800
14-01-2019,10737.59961,10808,10692.34961,10807,FALSE,298800
15-01-2019,10886.7998,10896.9502,10777.5498,10777.5498,FALSE,310700
16-01-2019,10890.2998,10928.15039,10876.90039,10899.65039,FALSE,276500
17-01-2019,10905.2002,10930.65039,10844.65039,10920.84961,FALSE,271700
18-01-2019,10906.9502,10928.2002,10852.2002,10914.84961,FALSE,323800
21-01-2019,10961.84961,10987.4502,10885.75,10919.34961,FALSE,288800
22-01-2019,10922.75,10949.7998,10864.15039,10949.7998,FALSE,300800
23-01-2019,10831.5,10944.7998,10811.9502,10931.0498,FALSE,298900
24-01-2019,10849.7998,10866.59961,10798.65039,10844.0498,FALSE,361100
25-01-2019,10780.5498,10931.7002,10756.4502,10859.75,FALSE,463400
28-01-2019,10661.5498,10804.4502,10630.9502,10792.4502,FALSE,419700
29-01-2019,10652.2002,10690.34961,10583.65039,10653.7002,FALSE,356900
30-01-2019,10651.7998,10710.2002,10612.84961,10702.25,FALSE,410100
31-01-2019,10830.9502,10838.0498,10678.5498,10690.5498,FALSE,604800
01-02-2019,10893.65039,10983.4502,10813.4502,10851.34961,FALSE,482300
04-02-2019,10912.25,10927.90039,10814.15039,10876.75,FALSE,318300
05-02-2019,10934.34961,10956.7002,10886.7002,10908.65039,FALSE,268100
06-02-2019,11062.4502,11072.59961,10962.7002,10965.09961,FALSE,298500
07-02-2019,11069.40039,11118.09961,11043.59961,11070.4502,FALSE,263500
08-02-2019,10943.59961,11041.2002,10925.4502,11023.5,FALSE,352800
11-02-2019,10888.7998,10930.90039,10857.09961,10930.90039,FALSE,286000
12-02-2019,10831.40039,10910.90039,10823.7998,10879.7002,FALSE,292300
14-02-2019,10746.0498,10792.7002,10718.75,10786.09961,FALSE,627000
15-02-2019,10724.40039,10785.75,10620.40039,10780.25,FALSE,521900
18-02-2019,10640.9502,10759.90039,10628.40039,10738.65039,FALSE,345400
19-02-2019,10604.34961,10722.84961,10585.65039,10636.7002,FALSE,291500
20-02-2019,10735.4502,10752.7002,10646.40039,10655.4502,FALSE,289200
21-02-2019,10789.84961,10808.84961,10721.5,10744.09961,FALSE,279600
22-02-2019,10791.65039,10801.5498,10758.40039,10782.7002,FALSE,396800
25-02-2019,10880.09961,10887.09961,10788.0498,10813.25,FALSE,385900
26-02-2019,10835.2998,10888.75,10729.2998,10775.2998,FALSE,415000
27-02-2019,10806.65039,10939.7002,10751.2002,10881.2002,FALSE,381100
28-02-2019,10792.5,10865.7002,10784.84961,10865.7002,FALSE,644200
01-03-2019,10863.5,10877.90039,10823.09961,10842.65039,FALSE,308500
05-03-2019,10987.4502,10994.90039,10817,10864.84961,FALSE,373200
06-03-2019,11053,11062.2998,10998.84961,11024.84961,FALSE,372600
07-03-2019,11058.2002,11089.0498,11027.09961,11077.9502,FALSE,321200
08-03-2019,11035.40039,11049,11008.9502,11038.84961,FALSE,326600
11-03-2019,11168.0498,11180.90039,11059.84961,11068.75,FALSE,352200
12-03-2019,11301.2002,11320.40039,11227,11231.34961,FALSE,391300
13-03-2019,11341.7002,11352.2998,11276.59961,11326.2002,FALSE,383000
14-03-2019,11343.25,11383.4502,11313.75,11382.5,FALSE,294500
15-03-2019,11426.84961,11487,11370.7998,11376.84961,FALSE,463700
18-03-2019,11462.2002,11530.15039,11412.5,11473.84961,FALSE,320300
19-03-2019,11532.40039,11543.84961,11451.25,11500.2998,FALSE,326100
20-03-2019,11521.0498,11556.09961,11503.09961,11553.34961,FALSE,366300
22-03-2019,11456.90039,11572.7998,11434.5498,11549.2002,FALSE,386200
25-03-2019,11354.25,11395.65039,11311.59961,11395.65039,FALSE,294500
26-03-2019,11483.25,11496.75,11352.4502,11375.2002,FALSE,282600
27-03-2019,11445.0498,11546.2002,11413,11531.4502,FALSE,350400
28-03-2019,11570,11588.5,11452.4502,11463.65039,FALSE,527700
01-04-2019,11669.15039,11738.09961,11644.75,11665.2002,FALSE,379600
02-04-2019,11713.2002,11729.34961,11655.84961,11711.5498,FALSE,386100
03-04-2019,11643.9502,11761,11629.15039,11735.2998,FALSE,365800
04-04-2019,11598,11662.5498,11559.2002,11660.2002,FALSE,349000
05-04-2019,11665.9502,11689.65039,11609.5,11638.40039,FALSE,266700
08-04-2019,11604.5,11710.2998,11549.09961,11704.34961,FALSE,260900
09-04-2019,11671.9502,11683.90039,11569.7002,11612.0498,FALSE,300500
10-04-2019,11584.2998,11680.0498,11571.75,11646.84961,FALSE,359900
11-04-2019,11596.7002,11606.7002,11550.5498,11592.5498,FALSE,279800
12-04-2019,11643.4502,11657.34961,11578.7998,11612.84961,FALSE,246000
15-04-2019,11690.34961,11704.59961,11648.25,11667,FALSE,290000
16-04-2019,11787.15039,11810.9502,11731.5498,11736.2002,FALSE,354300
18-04-2019,11752.7998,11856.15039,11738.5,11856.15039,FALSE,339700
22-04-2019,11594.4502,11727.0498,11583.9502,11727.0498,FALSE,260400
23-04-2019,11575.9502,11645.9502,11564.7998,11612.9502,FALSE,272500
24-04-2019,11726.15039,11740.84961,11578.84961,11601.5,FALSE,335200
25-04-2019,11641.7998,11796.75,11624.2998,11735.7002,FALSE,604400
26-04-2019,11754.65039,11762.90039,11661.75,11683.75,FALSE,333500
30-04-2019,11748.15039,11756.25,11655.90039,11748.75,FALSE,532600
02-05-2019,11724.75,11789.2998,11699.5498,11725.5498,FALSE,380300
03-05-2019,11712.25,11770.90039,11699.34961,11722.59961,FALSE,305500
06-05-2019,11598.25,11632.5498,11571.34961,11605.7998,FALSE,299000
07-05-2019,11497.90039,11657.0498,11484.4502,11651.5,FALSE,337500
08-05-2019,11359.4502,11479.09961,11346.9502,11478.7002,FALSE,372800
09-05-2019,11301.7998,11357.59961,11255.0498,11322.40039,FALSE,373000
10-05-2019,11278.90039,11345.7998,11251.0498,11314.15039,FALSE,387300
13-05-2019,11148.2002,11300.2002,11125.59961,11258.7002,FALSE,357600
14-05-2019,11222.0498,11294.75,11108.2998,11151.65039,FALSE,398100
15-05-2019,11157,11286.7998,11136.9502,11271.7002,FALSE,414200
16-05-2019,11257.09961,11281.5498,11143.34961,11180.34961,FALSE,350700
17-05-2019,11407.15039,11426.15039,11259.84961,11261.90039,FALSE,412100
20-05-2019,11828.25,11845.2002,11591.7002,11651.90039,FALSE,452100
21-05-2019,11709.09961,11883.5498,11682.7998,11863.65039,FALSE,381000
22-05-2019,11737.90039,11784.7998,11682.40039,11727.9502,FALSE,355900
23-05-2019,11657.0498,12041.15039,11614.5,11901.2998,FALSE,569000
24-05-2019,11844.09961,11859,11658.09961,11748,FALSE,374600
27-05-2019,11924.75,11957.15039,11812.40039,11855.5,FALSE,348400
28-05-2019,11928.75,11958.5498,11864.90039,11958.34961,FALSE,598300
29-05-2019,11861.09961,11931.90039,11836.7998,11905.7998,FALSE,318100
30-05-2019,11945.90039,11968.5498,11859.40039,11865.2998,FALSE,421200
31-05-2019,11922.7998,12039.25,11829.4502,11999.7998,FALSE,438900
03-06-2019,12088.5498,12103.0498,11920.09961,11953.75,FALSE,315300
04-06-2019,12021.65039,12095.2002,12005.84961,12052.65039,FALSE,289200
06-06-2019,11843.75,12039.7998,11830.25,12039.7998,FALSE,415200
07-06-2019,11870.65039,11897.5,11769.5,11865.2002,FALSE,302500
10-06-2019,11922.7002,11975.0498,11871.75,11934.90039,FALSE,303300
11-06-2019,11965.59961,12000.34961,11904.34961,11959.84961,FALSE,332200
